dmcode,district,mandal,date,rain,temp_min,temp_max,humidity_min,humidity_max,wind_speed_max,wind_speed_min
514,Nizamabad,Yeda_Palle,24-07-2020,31.7,22.75,25.9,89.4,97.2,6.4,0
514,Nizamabad,Yeda_Palle,25-07-2020,0.3,23.95,31.5,88.5,100,7.9,0
514,Nizamabad,Yeda_Palle,26-07-2020,17.7,22.9,32.2,91.5,100,5.4,0
514,Nizamabad,Yeda_Palle,27-07-2020,0,23.95,33.8,78.4,100,7,0
514,Nizamabad,Yeda_Palle,28-07-2020,0,25.2,33.95,77.65,100,4.9,0
514,Nizamabad,Yeda_Palle,29-07-2020,16.3,23.2,31.9,90.4,100,5.4,0
514,Nizamabad,Yeda_Palle,30-07-2020,26.5,23.95,33.2,83.25,100,4.8,0
514,Nizamabad,Yeda_Palle,31-07-2020,0.8,24.9,35.1,70.95,100,4.6,0
514,Nizamabad,Yeda_Palle,01-08-2020,20.5,23.95,34.3,84.45,100,7.4,0
514,Nizamabad,Yeda_Palle,02-08-2020,0,24.55,34.1,91.1,100,3.3,0
514,Nizamabad,Yeda_Palle,03-08-2020,36.6,23.65,34.7,76.75,100,9,0
514,Nizamabad,Yeda_Palle,04-08-2020,3.5,24.4,30.1,88.6,100,6.5,0
514,Nizamabad,Yeda_Palle,05-08-2020,14.7,23.55,29.95,82.35,100,7.5,0
514,Nizamabad,Yeda_Palle,06-08-2020,9.2,23.6,31.1,86.35,100,5.9,0.2
514,Nizamabad,Yeda_Palle,07-08-2020,0,24.3,32.8,81.8,98.8,8,1.1
514,Nizamabad,Yeda_Palle,08-08-2020,0.5,24.1,33.5,81.65,100,9.3,0
514,Nizamabad,Yeda_Palle,09-08-2020,0,24.55,31.95,83.7,99.4,7.7,0
514,Nizamabad,Yeda_Palle,10-08-2020,86.4,22.95,28.8,87.75,100,11,0
514,Nizamabad,Yeda_Palle,11-08-2020,10.3,22.75,25.95,97.35,100,5.8,0
514,Nizamabad,Yeda_Palle,12-08-2020,0,24.25,28.95,95.7,100,7.6,0
514,Nizamabad,Yeda_Palle,13-08-2020,29.8,22.8,29.2,94.25,100,9.3,0
514,Nizamabad,Yeda_Palle,14-08-2020,10.5,22.7,26.05,94.75,98.15,7.8,0
514,Nizamabad,Yeda_Palle,15-08-2020,17.1,22.6,28.55,91.8,99.6,8.2,0
514,Nizamabad,Yeda_Palle,16-08-2020,20.8,22.75,25.45,94.1,98.25,10.4,1.1
514,Nizamabad,Yeda_Palle,17-08-2020,32.4,23.15,24.05,96.25,99.65,11.4,3.5
514,Nizamabad,Yeda_Palle,18-08-2020,13.9,22.9,27.05,97.5,99.45,10.2,0
514,Nizamabad,Yeda_Palle,19-08-2020,2.9,23.5,29.5,94.25,99.45,3.3,0
514,Nizamabad,Yeda_Palle,20-08-2020,28.1,23.05,28.55,96.65,99.65,2.5,0
514,Nizamabad,Yeda_Palle,21-08-2020,20.5,23.25,24.65,95.75,98.35,12.1,3.6
514,Nizamabad,Yeda_Palle,22-08-2020,0,23.75,28.75,94.45,99.1,3,0
514,Nizamabad,Yeda_Palle,23-08-2020,0.3,23.45,30.85,89.7,99.65,7.1,0
514,Nizamabad,Yeda_Palle,24-08-2020,1.9,23.2,32.3,82.35,100,6.9,0
514,Nizamabad,Yeda_Palle,25-08-2020,0.2,23.6,33.3,88.75,100,6.3,0
514,Nizamabad,Yeda_Palle,26-08-2020,0.3,24.45,33.4,84.6,100,5.6,0
514,Nizamabad,Yeda_Palle,27-08-2020,8.7,22.3,31.95,87.1,100,10.2,0
514,Nizamabad,Yeda_Palle,28-08-2020,0.2,23.35,27.3,93.4,100,7.2,0
514,Nizamabad,Yeda_Palle,29-08-2020,0,24.25,28.6,92,99.1,9.2,0
514,Nizamabad,Yeda_Palle,30-08-2020,0.6,22.9,30.45,87.4,100,14,0
514,Nizamabad,Yeda_Palle,31-08-2020,0,22.95,32.75,84.55,100,7.3,0
515,Nizamabad,Ranjal,01-07-2020,36.2,24.5,36.1,63.3,98.9,12.1,0
515,Nizamabad,Ranjal,02-07-2020,0.9,24.7,34.4,75.1,97.5,8.5,0.3
515,Nizamabad,Ranjal,03-07-2020,0.3,25.8,35.9,56.4,96.8,12.8,0
515,Nizamabad,Ranjal,04-07-2020,20.7,24.4,33.7,67.4,100,14.1,0
515,Nizamabad,Ranjal,05-07-2020,0,20,33.4,66.6,95.8,8,2.3
515,Nizamabad,Ranjal,06-07-2020,11.3,23.6,30.4,71.2,100,8.8,0
515,Nizamabad,Ranjal,07-07-2020,0,25.6,31.2,72.3,100,7.7,0
515,Nizamabad,Ranjal,08-07-2020,2.4,24,33.2,67.8,100,9.6,0
515,Nizamabad,Ranjal,09-07-2020,1,23.8,36.9,61.2,100,9.6,0
515,Nizamabad,Ranjal,10-07-2020,19.9,23.2,34.4,62,100,10,0
515,Nizamabad,Ranjal,11-07-2020,10.7,24.1,32.5,69.7,100,8.4,0
515,Nizamabad,Ranjal,12-07-2020,0,25.6,33.7,62.1,94.8,7.7,0
515,Nizamabad,Ranjal,13-07-2020,0,25.2,35.2,58.2,96.8,6.9,0
515,Nizamabad,Ranjal,14-07-2020,0,26.1,32.7,69.8,100,7.1,0
515,Nizamabad,Ranjal,15-07-2020,1.3,23.6,32.4,68.7,100,9.7,0
515,Nizamabad,Ranjal,16-07-2020,28,23.4,27,85.9,99.5,10.4,0
515,Nizamabad,Ranjal,17-07-2020,0,23.1,29.2,92.9,97.5,7.5,0
515,Nizamabad,Ranjal,18-07-2020,7.4,23.9,31.9,84.1,100,8.2,0
515,Nizamabad,Ranjal,19-07-2020,0.8,24.1,35.6,55.5,100,5.5,0
515,Nizamabad,Ranjal,20-07-2020,5.2,24,34.9,62.3,100,10.3,0
515,Nizamabad,Ranjal,21-07-2020,0,25.2,34,63,100,8.1,0
515,Nizamabad,Ranjal,22-07-2020,0.7,26.2,34.1,66.1,100,9.4,0
515,Nizamabad,Ranjal,23-07-2020,3.9,24.3,34.4,65.4,99.3,7.6,0
515,Nizamabad,Ranjal,24-07-2020,7.5,23,27.1,88.9,98.3,10.1,0
515,Nizamabad,Ranjal,25-07-2020,0,23.8,31.1,90.2,100,7.9,0
515,Nizamabad,Ranjal,26-07-2020,29.7,23,33,66.6,100,7.1,0
515,Nizamabad,Ranjal,27-07-2020,0,23.8,34.9,60.5,97.7,7,0
515,Nizamabad,Ranjal,28-07-2020,1.5,25.2,35.8,58.3,96.8,4.9,0
515,Nizamabad,Ranjal,29-07-2020,16.9,23.4,31.5,91,97.5,8.8,0
515,Nizamabad,Ranjal,30-07-2020,1.9,24.4,34.1,81.9,100,4.8,0
515,Nizamabad,Ranjal,31-07-2020,0,25.2,36.1,56.4,98.1,5.3,0
515,Nizamabad,Ranjal,01-08-2020,0,24.7,36.3,60.2,100,6.6,0
515,Nizamabad,Ranjal,02-08-2020,0,24.8,36.3,58.3,100,5.4,0
515,Nizamabad,Ranjal,03-08-2020,0.3,24.4,35.8,60.5,97.4,12.5,0
515,Nizamabad,Ranjal,04-08-2020,0,23.8,31.7,68.2,100,6.5,0
515,Nizamabad,Ranjal,05-08-2020,15.8,23.6,31.6,69.9,100,8.5,0
515,Nizamabad,Ranjal,06-08-2020,0,23.5,32.7,69.1,100,8.2,0
515,Nizamabad,Ranjal,07-08-2020,0.3,24.3,34.5,63.7,92.9,11.6,3.2
515,Nizamabad,Ranjal,08-08-2020,0,24.1,34.6,63.5,97.2,8.8,0
515,Nizamabad,Ranjal,09-08-2020,0,24.5,33.7,63.4,96.5,8.6,0
515,Nizamabad,Ranjal,10-08-2020,139.3,22.9,30.8,71.3,100,9.3,0
515,Nizamabad,Ranjal,11-08-2020,15.8,22.9,25.6,96.4,100,6.7,0
515,Nizamabad,Ranjal,12-08-2020,0,23.8,28.9,92.7,100,6.5,0
515,Nizamabad,Ranjal,13-08-2020,29.8,22.9,29.2,91.9,100,8.3,0
515,Nizamabad,Ranjal,14-08-2020,10.5,22.8,25.9,95.4,98,9.6,0
515,Nizamabad,Ranjal,15-08-2020,7.3,22.8,28.5,82.1,98.4,8.4,0
515,Nizamabad,Ranjal,16-08-2020,29.4,22.9,25.4,94.8,98.4,7,0
515,Nizamabad,Ranjal,17-08-2020,38.4,23.3,24,96.7,100,7.7,0
515,Nizamabad,Ranjal,18-08-2020,5.4,23.2,27.2,93.6,97.7,6.3,0
515,Nizamabad,Ranjal,19-08-2020,9.8,23.6,29.1,91.9,97.8,7.8,0
515,Nizamabad,Ranjal,20-08-2020,22.1,23.1,28.3,93.2,98.6,7.2,0
515,Nizamabad,Ranjal,21-08-2020,24.2,23.3,24.6,96.4,98.3,6.6,0
515,Nizamabad,Ranjal,22-08-2020,0.9,23.8,28.2,92.7,96.4,8.4,0
515,Nizamabad,Ranjal,23-08-2020,0,23.4,30.6,76.5,97.9,10.5,0
515,Nizamabad,Ranjal,24-08-2020,0,23.2,34,65,100,10.5,0
515,Nizamabad,Ranjal,25-08-2020,0,23.5,33.2,81.4,100,9,0
515,Nizamabad,Ranjal,26-08-2020,0.7,24.1,34,58.7,97,8.4,0
515,Nizamabad,Ranjal,27-08-2020,11.9,23,32.1,59.3,100,9.3,0
515,Nizamabad,Ranjal,28-08-2020,0.6,23.7,27.8,80.1,100,4.4,0
515,Nizamabad,Ranjal,29-08-2020,0,23.9,28.5,89.8,96.3,9.6,0
515,Nizamabad,Ranjal,30-08-2020,24.3,23,33.2,63.8,100,9,0
515,Nizamabad,Ranjal,31-08-2020,0,22.8,35.1,58.5,100,7,0
516,Nizamabad,Bodhan,01-07-2020,11.6,24.3,35.95,57.3,99.125,11.3,0
516,Nizamabad,Bodhan,02-07-2020,4.6,24.9,34.325,68.65,95.9,19.1,0.2
516,Nizamabad,Bodhan,03-07-2020,0,25.6,34.975,60.65,95.575,15.1,0
516,Nizamabad,Bodhan,04-07-2020,34.4,24.025,33.575,68.95,98.475,15.5,0
516,Nizamabad,Bodhan,05-07-2020,0,24.475,32.575,72.3,93.85,15.7,5.4
516,Nizamabad,Bodhan,06-07-2020,17,23.4,30.05,74.925,98.375,17.3,3.4
516,Nizamabad,Bodhan,07-07-2020,0,25.325,30.1,75.275,92.125,15.3,1.7
516,Nizamabad,Bodhan,08-07-2020,6.6,23.7,32.85,72.05,98.125,15.6,0
516,Nizamabad,Bodhan,09-07-2020,0.7,23.775,35.65,59.825,97.225,24.8,3.5
516,Nizamabad,Bodhan,10-07-2020,5.8,23.05,32.925,70.975,97.525,17.5,0
516,Nizamabad,Bodhan,11-07-2020,10.8,24.05,29.125,81.65,95.225,14.1,3.9
516,Nizamabad,Bodhan,12-07-2020,0.3,24.9,32.525,72.625,96.125,14.7,0
516,Nizamabad,Bodhan,13-07-2020,0.6,24.85,33.55,66.975,95.025,10.7,0
516,Nizamabad,Bodhan,14-07-2020,0,25.625,33.25,65.975,92.55,8.4,0.9
516,Nizamabad,Bodhan,15-07-2020,1.1,23.625,29.025,81.025,98.1,14.2,0
516,Nizamabad,Bodhan,16-07-2020,39.6,23.35,27.175,90.05,98,14,1.5
516,Nizamabad,Bodhan,17-07-2020,0.2,22.9,28.9,84.375,96.95,14.7,3.1
516,Nizamabad,Bodhan,18-07-2020,0.2,23.55,31.3,75.45,96.275,12.3,0
516,Nizamabad,Bodhan,19-07-2020,1.9,24.2,35.225,60.85,97.1,14.9,0
516,Nizamabad,Bodhan,20-07-2020,34,23.425,34.425,68.15,98.025,10.9,0
516,Nizamabad,Bodhan,21-07-2020,7.4,24.425,30.9,82.1,99.025,13.2,0
516,Nizamabad,Bodhan,22-07-2020,1.8,25.5,32.35,76.7,96.325,12.7,0
516,Nizamabad,Bodhan,23-07-2020,2.2,24.125,33.175,79.65,98.2,8.4,0
516,Nizamabad,Bodhan,24-07-2020,20.3,22.825,26.175,91.575,97.6,13.3,0
516,Nizamabad,Bodhan,25-07-2020,0.7,23.775,31.175,78.125,97.775,12.6,0
516,Nizamabad,Bodhan,26-07-2020,35.5,22.825,32.8,71.15,99.075,8.7,0
516,Nizamabad,Bodhan,27-07-2020,0,23.6,33.3,72.725,97.725,12.1,0
516,Nizamabad,Bodhan,28-07-2020,0,25.075,33.4,71.625,96.075,12,0
516,Nizamabad,Bodhan,29-07-2020,0.6,23.35,30.825,83.925,97.45,10,0
516,Nizamabad,Bodhan,30-07-2020,8.8,23.75,33.45,67.85,99.05,8.4,0
516,Nizamabad,Bodhan,31-07-2020,0,25.05,35,63.7,97.425,7.8,0
516,Nizamabad,Bodhan,01-08-2020,8.6,24.375,35.425,67.875,98.5,11.5,0
516,Nizamabad,Bodhan,02-08-2020,0,24.525,34.375,75.475,98.625,10.2,0
516,Nizamabad,Bodhan,03-08-2020,14.7,24.2,34.8,69.8,97.325,19.3,0
516,Nizamabad,Bodhan,04-08-2020,0,23.8,30.45,78.8,95,14.7,0
516,Nizamabad,Bodhan,05-08-2020,18.2,23.45,29.625,79.625,97.875,14.5,0.9
516,Nizamabad,Bodhan,06-08-2020,1.8,23.35,31.525,81.875,95.25,15.5,4.6
516,Nizamabad,Bodhan,07-08-2020,0,24.225,31.85,78.825,94.65,14.3,5.8
516,Nizamabad,Bodhan,08-08-2020,0.5,23.7,32.8,76.875,96.875,16.1,0.9
516,Nizamabad,Bodhan,09-08-2020,0,24,31.575,78.7,95.9,15.8,0
516,Nizamabad,Bodhan,10-08-2020,75,22.975,29.15,79.925,98.95,14.3,0
516,Nizamabad,Bodhan,11-08-2020,11.5,22.675,25.875,93.2,100,13.8,0.4
516,Nizamabad,Bodhan,12-08-2020,0,24,29.15,81.95,97.475,15.5,0
516,Nizamabad,Bodhan,13-08-2020,23.3,22.875,29.075,82.525,97.7,15.5,5.2
516,Nizamabad,Bodhan,14-08-2020,9.7,22.725,26,91.45,98.05,14.5,6.2
516,Nizamabad,Bodhan,15-08-2020,21.4,22.725,28.2,83.95,98,15.4,1.8
516,Nizamabad,Bodhan,16-08-2020,23.3,22.85,25.425,90.9,98.375,14.8,4.6
516,Nizamabad,Bodhan,17-08-2020,28.9,23.175,24.175,95.225,99.575,14.5,2.9
516,Nizamabad,Bodhan,18-08-2020,8.5,22.85,27.675,86.65,97.75,13.3,4.8
516,Nizamabad,Bodhan,19-08-2020,8.3,23.525,29.325,79.5,97.7,15.5,4.7
516,Nizamabad,Bodhan,20-08-2020,18.9,23.1,28.8,84.75,98.35,22.6,0
516,Nizamabad,Bodhan,21-08-2020,22.1,23.35,25.125,94.275,98.225,11.4,5.9
516,Nizamabad,Bodhan,22-08-2020,0,23.625,28.85,86.75,94.15,15.3,2.8
516,Nizamabad,Bodhan,23-08-2020,0.9,23.125,30.35,78.4,97.075,15.2,0
516,Nizamabad,Bodhan,24-08-2020,3.2,22.925,31.575,69.875,94.4,14.2,2
516,Nizamabad,Bodhan,25-08-2020,2.5,23.025,33.275,72.325,98.025,14.6,0.1
516,Nizamabad,Bodhan,26-08-2020,0,23.6,33.425,68.925,96.225,12.4,0
516,Nizamabad,Bodhan,27-08-2020,9.2,23.3,31.925,68.75,97.825,14.5,0
516,Nizamabad,Bodhan,28-08-2020,0,23.425,27.625,85.75,98.675,14.5,0
516,Nizamabad,Bodhan,29-08-2020,0,23.725,28.85,82.85,95.5,15.1,0
516,Nizamabad,Bodhan,30-08-2020,7.2,22.475,30.775,81.475,98.425,13.3,0.9
516,Nizamabad,Bodhan,31-08-2020,0.1,22.4,33.65,69.325,93.975,13.3,0
517,Nizamabad,Kotgiri,01-07-2020,1.7,24.6,34.1,56,100,10,0
517,Nizamabad,Kotgiri,02-07-2020,24.1,23.9,32.9,70.4,98.4,13.8,0
517,Nizamabad,Kotgiri,03-07-2020,0,25.2,33.3,25.7,97.6,14.2,1.6
517,Nizamabad,Kotgiri,04-07-2020,0.4,23.9,32.4,67.3,99.1,14.2,0
517,Nizamabad,Kotgiri,05-07-2020,0,23.3,31.3,68.1,96.5,12.9,3.7
517,Nizamabad,Kotgiri,06-07-2020,11.3,23.3,30.7,80.4,100,13.6,0
517,Nizamabad,Kotgiri,07-07-2020,0,27,30.6,80.4,93.4,13.4,0.6
517,Nizamabad,Kotgiri,08-07-2020,0,24,32.1,67,99.9,17,0
517,Nizamabad,Kotgiri,09-07-2020,8.7,23,34.5,55.7,99.1,16.9,2.6
517,Nizamabad,Kotgiri,10-07-2020,17.9,22.4,31.2,70,98.9,13.9,1.8
517,Nizamabad,Kotgiri,11-07-2020,1,23.7,30.9,82.4,96.7,9.8,1.3
517,Nizamabad,Kotgiri,12-07-2020,3.8,24.1,31.8,79.4,99.1,11.2,0
517,Nizamabad,Kotgiri,13-07-2020,0.5,24.3,32.1,65.9,96.5,15.8,0
517,Nizamabad,Kotgiri,14-07-2020,0,25.7,31.8,65.4,93.6,8.8,1.8
517,Nizamabad,Kotgiri,15-07-2020,2.2,23.4,30.2,74.8,99.7,10.8,0
517,Nizamabad,Kotgiri,16-07-2020,20.5,23.4,28.2,91.2,100,13,1
517,Nizamabad,Kotgiri,17-07-2020,0.8,22.6,29.8,87.1,98.3,12,2.9
517,Nizamabad,Kotgiri,18-07-2020,0,22.8,31.1,80.9,97.3,12.4,2.6
517,Nizamabad,Kotgiri,19-07-2020,0,24,32.6,39.8,98.8,13,2.8
517,Nizamabad,Kotgiri,20-07-2020,37.3,21.9,32.8,74.1,100,11.3,0
517,Nizamabad,Kotgiri,21-07-2020,4,23.5,30.8,84.4,99.7,13.1,0
517,Nizamabad,Kotgiri,22-07-2020,0.7,24.6,31.9,82.7,98.2,10,0
517,Nizamabad,Kotgiri,23-07-2020,1.4,24,32.1,89.5,99.2,10.7,0
517,Nizamabad,Kotgiri,24-07-2020,41.2,22.8,26.2,94.8,100,8.4,0
517,Nizamabad,Kotgiri,25-07-2020,0,23,30.4,71.7,99.7,13.1,0
517,Nizamabad,Kotgiri,26-07-2020,25.7,22.3,32.2,45.7,100,9.9,0
517,Nizamabad,Kotgiri,27-07-2020,0,22.9,31.6,79.6,100,9,0
517,Nizamabad,Kotgiri,28-07-2020,0,23.8,31.7,77.6,96.2,12.4,1.3
517,Nizamabad,Kotgiri,29-07-2020,0.3,22.9,32.1,84.4,99.4,8.2,0
517,Nizamabad,Kotgiri,30-07-2020,0,24,31.8,78.9,100,10.4,0
517,Nizamabad,Kotgiri,31-07-2020,0,24.6,33,68,99.1,7.7,0
517,Nizamabad,Kotgiri,01-08-2020,0.5,24.4,33.1,70.6,100,9.3,0
517,Nizamabad,Kotgiri,02-08-2020,0,24.4,33.3,86.3,100,6.9,0
517,Nizamabad,Kotgiri,03-08-2020,0,24.3,33.1,74.1,100,13.8,0.8
517,Nizamabad,Kotgiri,04-08-2020,2.9,24,30,84.9,95.4,12.4,1.6
517,Nizamabad,Kotgiri,05-08-2020,11.5,23,30.2,88,100,13.2,0
517,Nizamabad,Kotgiri,06-08-2020,4.1,23.8,31.8,93.1,97.9,17.8,4.4
517,Nizamabad,Kotgiri,07-08-2020,0,23.7,31.8,81.2,97.4,17.8,2.3
517,Nizamabad,Kotgiri,08-08-2020,0.3,23.4,32,78.6,98.7,17.2,0
517,Nizamabad,Kotgiri,09-08-2020,0,25.8,31.2,83.8,98.4,14.5,0
517,Nizamabad,Kotgiri,10-08-2020,56,23.9,29.9,85.8,100,12.9,2.1
517,Nizamabad,Kotgiri,11-08-2020,9.7,22.8,25.9,97.2,100,13.8,2.8
517,Nizamabad,Kotgiri,12-08-2020,0,23.3,30.3,87.1,98.8,15.1,1.6
517,Nizamabad,Kotgiri,13-08-2020,22,22.5,30.3,88.9,100,17.5,4
517,Nizamabad,Kotgiri,14-08-2020,6.6,21.9,27.3,95.2,100,17,6.3
517,Nizamabad,Kotgiri,15-08-2020,37.7,22.5,29.8,89.9,100,15.3,1.7
517,Nizamabad,Kotgiri,16-08-2020,25.1,22.5,25.6,94.3,100,13.7,4.9
517,Nizamabad,Kotgiri,17-08-2020,25.4,22.4,23.7,98.3,100,12.9,4.3
517,Nizamabad,Kotgiri,18-08-2020,20,21.9,29,90.8,100,14.3,6.2
517,Nizamabad,Kotgiri,19-08-2020,14.5,22.1,29.7,77.2,100,15.5,4.3
517,Nizamabad,Kotgiri,20-08-2020,19.4,22.4,29,89.7,100,12.7,3.4
517,Nizamabad,Kotgiri,21-08-2020,13.2,23,24.6,95.9,100,13.8,3.4
517,Nizamabad,Kotgiri,22-08-2020,0,22.3,28.9,94.6,96.8,15,5.1
517,Nizamabad,Kotgiri,23-08-2020,0,22.4,30.4,81.3,98.1,15.6,3.3
517,Nizamabad,Kotgiri,24-08-2020,11.5,22.1,31.4,70,92,16.5,1.9
517,Nizamabad,Kotgiri,25-08-2020,0,22.4,31.6,70.5,100,12.6,0
517,Nizamabad,Kotgiri,26-08-2020,0.8,22.7,31.8,67.1,100,10.4,0
517,Nizamabad,Kotgiri,27-08-2020,5.2,22.7,31.8,71.4,100,10.4,0
517,Nizamabad,Kotgiri,28-08-2020,0.5,22.6,28.6,99.5,100,11.3,1.5
517,Nizamabad,Kotgiri,29-08-2020,0,23.1,29.3,94.5,100,14.8,3.1
517,Nizamabad,Kotgiri,30-08-2020,0,22.2,30.3,93.8,100,13.2,0.9
517,Nizamabad,Kotgiri,31-08-2020,0,23.2,31.7,68.8,100,11.4,3.9
518,Nizamabad,Rudrur,01-07-2020,1.5,24.8,36.2,52.1,100,14.6,0
518,Nizamabad,Rudrur,02-07-2020,0.8,24.4,32.8,63.1,100,17.5,2.3
518,Nizamabad,Rudrur,03-07-2020,0,25.4,35.9,52.1,100,15.4,0
518,Nizamabad,Rudrur,04-07-2020,2,24.1,34.4,56.6,100,15,0
518,Nizamabad,Rudrur,05-07-2020,2,23.4,33.3,50,100,17,0
518,Nizamabad,Rudrur,06-07-2020,10.8,23.5,30.5,86.6,100,16.8,0
518,Nizamabad,Rudrur,07-07-2020,0,27.1,30.7,83.8,96.7,14.8,3.4
518,Nizamabad,Rudrur,08-07-2020,8.8,24,32.4,46.1,100,19.3,0
518,Nizamabad,Rudrur,09-07-2020,8.5,24.2,36.9,44,100,20.3,0.5
518,Nizamabad,Rudrur,10-07-2020,2.5,23,33.4,58.7,100,19.5,0
518,Nizamabad,Rudrur,11-07-2020,15.8,23.8,29.7,82.7,100,15.2,0
518,Nizamabad,Rudrur,12-07-2020,0,24.8,32.7,76.5,100,12.7,0
518,Nizamabad,Rudrur,13-07-2020,1,24.4,33.6,55.8,100,15.2,0
518,Nizamabad,Rudrur,14-07-2020,0,25.7,33.4,56.2,100,8.1,0
518,Nizamabad,Rudrur,15-07-2020,0.5,23.5,30.3,82.6,97.2,10.7,0
518,Nizamabad,Rudrur,16-07-2020,11.3,23.5,28.3,95.6,99.6,14.4,4.5
518,Nizamabad,Rudrur,17-07-2020,1,22.7,29.9,78.9,100,14.9,3.4
518,Nizamabad,Rudrur,18-07-2020,1,22.9,31.2,71.2,92.3,15.4,0
518,Nizamabad,Rudrur,19-07-2020,0,24.1,33.8,46.7,95.9,14.9,0
518,Nizamabad,Rudrur,20-07-2020,44.5,22.4,32.9,69.9,100,14.1,0
518,Nizamabad,Rudrur,21-07-2020,10.8,23.6,30.9,85.2,98.2,14.8,0
518,Nizamabad,Rudrur,22-07-2020,1,24.7,32,75,97.9,13.3,0
518,Nizamabad,Rudrur,23-07-2020,1,24.1,33.4,81.3,97.3,11.5,0
518,Nizamabad,Rudrur,24-07-2020,40.8,22.9,26.3,93.9,98.4,9.6,0
518,Nizamabad,Rudrur,25-07-2020,0,23.1,31,47,98.7,15.4,0
518,Nizamabad,Rudrur,26-07-2020,10.8,22.4,32.3,45.7,98.7,10.3,0
518,Nizamabad,Rudrur,27-07-2020,0,23,31.7,70.6,100,12.1,0
518,Nizamabad,Rudrur,28-07-2020,0,23.9,31.8,71.9,94.8,12,0
518,Nizamabad,Rudrur,29-07-2020,14.8,23.2,32.2,86.3,100,14.6,0
518,Nizamabad,Rudrur,30-07-2020,0,24.1,31.9,67,100,9.3,0
518,Nizamabad,Rudrur,31-07-2020,2,24.7,33.1,67.7,100,10.6,0
518,Nizamabad,Rudrur,01-08-2020,8,24.3,34.5,61.6,100,9.6,0
518,Nizamabad,Rudrur,02-08-2020,0,24.5,33.4,79.8,98.3,10.2,0
518,Nizamabad,Rudrur,03-08-2020,0,24.4,33.2,59,96.3,19.3,0
518,Nizamabad,Rudrur,04-08-2020,1.5,24.1,30.1,78.5,96.3,14.7,0
518,Nizamabad,Rudrur,05-08-2020,9.3,23.3,30.3,70,100,15.1,0
518,Nizamabad,Rudrur,06-08-2020,0.5,23.7,32.4,96.7,100,18.7,4.7
518,Nizamabad,Rudrur,07-08-2020,0.8,24.1,32.4,72.6,100,21.5,4.7
518,Nizamabad,Rudrur,08-08-2020,0,23.5,32.9,67.7,100,15,0
518,Nizamabad,Rudrur,09-08-2020,0,24.9,31.5,76.6,100,14.5,0
518,Nizamabad,Rudrur,10-08-2020,68.3,23.8,29.8,86.5,100,12.6,0
518,Nizamabad,Rudrur,11-08-2020,9.8,22.9,26,94.6,100,15,0.8
518,Nizamabad,Rudrur,12-08-2020,0,23.4,30.4,88.1,97.9,14.5,0
518,Nizamabad,Rudrur,13-08-2020,21.8,22.6,30.4,89.3,98,13.3,3.4
518,Nizamabad,Rudrur,14-08-2020,6.8,22,27.4,94.6,100,13.9,4.3
518,Nizamabad,Rudrur,15-08-2020,50.8,22.6,29.9,90,98.3,16.9,3.5
518,Nizamabad,Rudrur,16-08-2020,25,22.6,25.7,94.4,99.4,14.5,7.2
518,Nizamabad,Rudrur,17-08-2020,25.5,22.5,23.8,96.4,100,14.8,5.7
518,Nizamabad,Rudrur,18-08-2020,25,22,29.1,90.9,100,13.3,3.4
518,Nizamabad,Rudrur,19-08-2020,10,22.2,29.9,76.6,100,13.5,0
518,Nizamabad,Rudrur,20-08-2020,18.8,22.5,29.1,91.1,100,14.4,0
518,Nizamabad,Rudrur,21-08-2020,15.3,23.1,24.7,96.6,100,15,4.2
518,Nizamabad,Rudrur,22-08-2020,0,23.1,30,93.1,95.9,15.3,6.8
518,Nizamabad,Rudrur,23-08-2020,0,22.5,30.5,84.1,100,15.7,0
518,Nizamabad,Rudrur,24-08-2020,14.8,22.2,31.5,64,100,25.3,0
518,Nizamabad,Rudrur,25-08-2020,0,22.5,33.5,59.5,100,14.4,0
518,Nizamabad,Rudrur,26-08-2020,0,23.1,33,51.1,100,11.2,0
518,Nizamabad,Rudrur,27-08-2020,11.5,22.8,31.9,76.2,100,9.9,0
518,Nizamabad,Rudrur,28-08-2020,0,22.9,28.4,95.5,98.5,10.5,0
518,Nizamabad,Rudrur,29-08-2020,0,23.5,29.7,92,100,12.1,0
518,Nizamabad,Rudrur,30-08-2020,0,22.7,31.3,99.8,100,13.3,0
518,Nizamabad,Rudrur,31-08-2020,0,22.9,33.8,62,100,13.3,0
519,Nizamabad,Varni,01-07-2020,0,24.8,34.8,59,96.4,2.8,0
519,Nizamabad,Varni,02-07-2020,0.5,24.2,34.5,61.1,94.4,3.7,0
519,Nizamabad,Varni,03-07-2020,3.2,25.2,35.5,56.1,95.2,3.1,0.1
519,Nizamabad,Varni,04-07-2020,1,24.2,33.9,67.2,95.2,2.4,0.2
519,Nizamabad,Varni,05-07-2020,2,23.4,32.7,67.9,95.5,3.7,0
519,Nizamabad,Varni,06-07-2020,6.2,23.4,30.6,78.3,96.4,2.9,0.3
519,Nizamabad,Varni,07-07-2020,0,25.4,30.9,74.6,90.3,3.6,0.2
519,Nizamabad,Varni,08-07-2020,6.8,24,33.5,64,95.4,5,0
519,Nizamabad,Varni,09-07-2020,3.9,23.8,36.3,57.3,96.5,3.3,0.3
519,Nizamabad,Varni,10-07-2020,15,23.1,33,69.2,95.9,3,0.2
519,Nizamabad,Varni,11-07-2020,35.7,23.6,30,80.2,96.7,2.5,0.4
