District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
Warangal (U),Inole,30-08-2019,3.9,25.1,33.5,59.7,89.5,0,1.5
Warangal (U),Inole,31-08-2019,11.3,24.3,32.6,67.8,98.8,0,2.8
Warangal (U),Inole,01-09-2019,100.9,23.2,31.1,69,100,0,3.7
Warangal (U),Inole,02-09-2019,21.5,22.7,30.8,73.7,100,0.2,2.5
Warangal (U),Inole,03-09-2019,3.4,23.5,27.3,78.9,94.2,0,2.2
Warangal (U),Inole,04-09-2019,9.2,23.2,28.7,77.5,92.3,0.2,3
Warangal (U),Inole,05-09-2019,0,24.3,30.4,73.7,95.8,0.2,2.7
Warangal (U),Inole,06-09-2019,3.8,24.6,32.8,64.9,92.1,0,2.7
Warangal (U),Inole,07-09-2019,0.7,24.6,27.9,76.7,91.1,0,3.8
Warangal (U),Inole,08-09-2019,0,25.1,29,76.6,87.9,0,2.5
Warangal (U),Inole,09-09-2019,3.4,24.4,31,70.8,98.3,0,1.9
Karimnagar,Gangadhara,01-07-2019,24.2,23.8,29.5,72.6,99.5,2.9,23.6
Karimnagar,Gangadhara,02-07-2019,4.3,24.9,30.4,79.5,96.6,3.3,16.9
Karimnagar,Gangadhara,03-07-2019,6.4,23.9,31.2,76.6,98.5,2.7,20.5
Karimnagar,Gangadhara,04-07-2019,3.5,25.2,30.6,78.6,94.7,4,24.8
Karimnagar,Gangadhara,05-07-2019,0,26.1,34.4,57.3,88.5,1.7,24.3
Karimnagar,Gangadhara,06-07-2019,5,24.5,32.9,57.6,100,0,23.8
Karimnagar,Gangadhara,07-07-2019,0.3,25.9,31.2,61.3,86.8,9.1,23.3
Karimnagar,Gangadhara,08-07-2019,2.6,24.2,32.6,62.5,91.7,3.4,25
Karimnagar,Gangadhara,09-07-2019,2.9,25.4,33.9,58.8,89.5,4,22
Karimnagar,Gangadhara,10-07-2019,22.2,24.2,34.5,58.6,100,0,19.9
Karimnagar,Gangadhara,11-07-2019,6.5,25.1,34.9,58.2,91.9,1.5,22.8
Karimnagar,Gangadhara,12-07-2019,1.4,23.9,32.2,66.3,96.6,3.4,17.6
Karimnagar,Gangadhara,13-07-2019,0,25.5,33.6,61.6,86.9,2.6,18.1
Karimnagar,Gangadhara,14-07-2019,0.2,25.1,33.6,59.9,90,0,15.7
Karimnagar,Gangadhara,15-07-2019,0.2,25.7,34.9,54.3,83.6,0,21.4
Karimnagar,Gangadhara,16-07-2019,0.1,27.3,35.3,48.6,71.6,2.9,15.9
Karimnagar,Gangadhara,17-07-2019,0,26.3,35.6,43.8,78.4,0,16.9
Karimnagar,Gangadhara,18-07-2019,0,26.3,37.4,43,74.2,0,12.8
Karimnagar,Gangadhara,19-07-2019,1.2,24.4,37.8,38.4,97.8,0,14
Karimnagar,Gangadhara,20-07-2019,61.1,23.3,35.9,48,100,0,15.3
Karimnagar,Gangadhara,21-07-2019,3.7,24.8,32.9,73.7,100,0,12
Karimnagar,Gangadhara,22-07-2019,0.2,25.7,34.7,61.5,95.3,1.9,18.4
Karimnagar,Gangadhara,23-07-2019,0,25.2,35.2,57.5,97.3,2.8,13.8
Karimnagar,Gangadhara,24-07-2019,0,25.9,35.3,56,87.7,0,11.4
Karimnagar,Gangadhara,25-07-2019,0,26.2,33.8,62.9,89.2,0,16.1
Karimnagar,Gangadhara,26-07-2019,15.7,23.8,34.1,60.6,100,2.6,17.3
Karimnagar,Gangadhara,27-07-2019,15.8,23.2,27,86.5,100,1.6,21.7
Karimnagar,Gangadhara,28-07-2019,14.5,23.2,28.5,84.2,99.3,3.8,22
Karimnagar,Gangadhara,29-07-2019,19.6,23.3,26.7,90.9,100,5.3,18.5
Karimnagar,Gangadhara,30-07-2019,21.5,22.8,24.5,97.5,100,8.5,18.1
Karimnagar,Gangadhara,31-07-2019,1.5,23.6,27.3,88.3,97.1,15.8,24
Karimnagar,Gangadhara,01-08-2019,0,24.7,30.7,73.2,90,0,13.7
Karimnagar,Gangadhara,02-08-2019,28.5,23.2,28.3,83.1,100,5.3,22.9
Karimnagar,Gangadhara,03-08-2019,21,23.5,24.4,96.6,100,13.2,23.7
Karimnagar,Gangadhara,04-08-2019,14.6,23.6,25.9,91.2,99.8,11.9,25.8
Karimnagar,Gangadhara,05-08-2019,0,24,30.3,82.2,95.7,7.7,25.7
Karimnagar,Gangadhara,06-08-2019,10.1,23.9,31.3,78.9,100,5.2,22.6
Karimnagar,Gangadhara,07-08-2019,19.3,23.4,27.7,89.2,100,10.7,23.4
Karimnagar,Gangadhara,08-08-2019,15.8,23.5,25.4,95.4,100,7.8,16.8
Karimnagar,Gangadhara,09-08-2019,2.4,24.4,27,90.9,99.8,2.8,19.6
Karimnagar,Gangadhara,10-08-2019,0,24.2,30.7,80,96.2,4.1,24
Karimnagar,Gangadhara,11-08-2019,0,24.3,32.5,74.7,95.1,0.5,17.9
Karimnagar,Gangadhara,12-08-2019,11.5,23.4,32.4,71.1,100,0.8,16.4
Karimnagar,Gangadhara,13-08-2019,0,25.5,31.7,76.8,99.3,0,15.9
Karimnagar,Gangadhara,14-08-2019,1.8,24.2,27.8,87.6,100,0,16.6
Karimnagar,Gangadhara,15-08-2019,20.9,23.4,30.1,85,100,0,15.3
Karimnagar,Gangadhara,16-08-2019,0,24.5,32.2,76.6,99.8,0.1,15.1
Karimnagar,Gangadhara,17-08-2019,0,26,32.7,73.3,99.6,0,14.7
Karimnagar,Gangadhara,18-08-2019,0,24.9,31.4,75.5,100,0,13.9
Karimnagar,Gangadhara,19-08-2019,0.9,23.9,29.5,87.5,100,0,10.8
Karimnagar,Gangadhara,20-08-2019,0,25.8,33.6,72.4,97.6,0,15.4
Karimnagar,Gangadhara,21-08-2019,7,25,32.5,77.4,100,0,16.2
Karimnagar,Gangadhara,22-08-2019,8.8,24.2,31.8,82.3,100,0.7,15.4
Karimnagar,Gangadhara,23-08-2019,7.5,23.2,28.9,89.1,100,0,16
Karimnagar,Gangadhara,24-08-2019,0,24.6,26.9,94.8,100,0,13.2
Karimnagar,Gangadhara,25-08-2019,0,24.5,31.6,72.4,100,0,13.9
Karimnagar,Gangadhara,26-08-2019,0,24.9,31.7,78.1,96.8,2.4,15.3
Karimnagar,Gangadhara,27-08-2019,0.7,23.3,32.3,73.8,99.8,1.7,16.8
Karimnagar,Gangadhara,28-08-2019,0,24.5,32.5,62,100,0,16.4
Karimnagar,Gangadhara,29-08-2019,0,24.2,33.1,60.5,100,0,12.7
Karimnagar,Gangadhara,30-08-2019,0,25.7,34.8,62.3,98.4,0,13.7
Karimnagar,Gangadhara,31-08-2019,9.9,23.7,33.4,67.7,100,0.6,12.3
Karimnagar,Gangadhara,01-09-2019,2.9,23.4,30.2,85.2,100,2.5,15.5
Karimnagar,Gangadhara,02-09-2019,0.3,22.7,29.5,86.7,99.3,3.9,21.3
Karimnagar,Gangadhara,03-09-2019,22.2,23.1,27.4,89,100,3.5,19.8
Karimnagar,Gangadhara,04-09-2019,0.6,24,28.4,89.7,100,0.2,14.2
Karimnagar,Gangadhara,05-09-2019,0,24.3,29.4,89.1,97.2,12.7,14.5
Karimnagar,Gangadhara,06-09-2019,1.2,24.1,31.7,81,99.7,5.6,16.9
Karimnagar,Gangadhara,07-09-2019,0.9,23.9,28,89.7,99.8,0,20
Karimnagar,Gangadhara,08-09-2019,0.5,24.5,29.6,87.9,98.8,2.7,19.6
Karimnagar,Gangadhara,09-09-2019,7.4,24,30.2,86.9,100,1.3,17.6
Karimnagar,Ramadugu,01-07-2019,18.4,24.3,28.9,71.2,95.6,0,9.2
Karimnagar,Ramadugu,02-07-2019,8.4,25.2,30.8,70.2,89.2,0,10.5
Karimnagar,Ramadugu,03-07-2019,3.2,23.9,31,79.9,100,0,8.2
Karimnagar,Ramadugu,04-07-2019,4.3,25.6,32.2,71.7,99.9,0,12
Karimnagar,Ramadugu,05-07-2019,0,27.1,34,58.3,79.3,0.2,13.6
Karimnagar,Ramadugu,06-07-2019,6.6,24.7,33.3,56.4,97,0,11.6
Karimnagar,Ramadugu,07-07-2019,0,26.5,32.7,68.2,81,0,10.7
Karimnagar,Ramadugu,08-07-2019,4.2,25.2,33.2,71.2,79.1,3.9,11.7
Karimnagar,Ramadugu,09-07-2019,0,25.9,34.5,56.9,86.5,0.1,9.6
Karimnagar,Ramadugu,10-07-2019,10.5,24.7,35.2,63.5,99.9,0,7.7
Karimnagar,Ramadugu,11-07-2019,1.4,25.4,34,61.9,89,0,15.2
Karimnagar,Ramadugu,12-07-2019,4.5,23.8,33.2,63.9,99.9,0,11.5
Karimnagar,Ramadugu,13-07-2019,0,25.8,33.8,61.1,86.7,0,8.7
Karimnagar,Ramadugu,14-07-2019,0,25.6,34.1,59.5,87.5,0,11.4
Karimnagar,Ramadugu,15-07-2019,0,26.8,35.4,54.8,80.8,0,3.5
Karimnagar,Ramadugu,16-07-2019,0,27.6,35.9,49.6,74.1,0,8.1
Karimnagar,Ramadugu,17-07-2019,0,27,36.1,46.3,76.8,0,2.6
Karimnagar,Ramadugu,18-07-2019,0,25.8,37.8,47.3,81.4,0,4.1
Karimnagar,Ramadugu,19-07-2019,0,25.2,37.8,43.1,87.6,0,3.4
Karimnagar,Ramadugu,20-07-2019,8.6,24.1,37.7,55.4,82.4,0,9
Karimnagar,Ramadugu,21-07-2019,1.6,24.9,32.5,68.7,96,0,8.9
Karimnagar,Ramadugu,22-07-2019,0,26.4,34.5,62.8,90.3,1.9,18.4
Karimnagar,Ramadugu,23-07-2019,0,26.1,35.2,63.5,79.1,0,6.4
Karimnagar,Ramadugu,24-07-2019,0,26.7,35.5,55.8,82.8,0,11.4
Karimnagar,Ramadugu,25-07-2019,0,26.9,34.8,59.8,81.2,0,12.1
Karimnagar,Ramadugu,26-07-2019,6.4,24.1,34.9,51.4,99.6,0,11.9
Karimnagar,Ramadugu,27-07-2019,12.9,23.4,27,84.6,100,0,10.6
Karimnagar,Ramadugu,28-07-2019,12.4,23.5,28.8,76.5,93.6,0,13.9
Karimnagar,Ramadugu,29-07-2019,11.6,23.5,27.4,82.6,100,0,13.4
Karimnagar,Ramadugu,30-07-2019,25.3,22.9,25,94.3,100,0,10.6
Karimnagar,Ramadugu,31-07-2019,1.8,23.8,28.5,93.2,100,0,8.7
Karimnagar,Ramadugu,01-08-2019,0,24.4,31.1,83.7,100,0,14.6
Karimnagar,Ramadugu,02-08-2019,37.5,23.1,28.8,95.2,100,0,12.2
Karimnagar,Ramadugu,03-08-2019,22.7,23.7,24.6,94.1,100,0,13.8
Karimnagar,Ramadugu,04-08-2019,11,23.6,27,98,100,0,8.2
Karimnagar,Ramadugu,05-08-2019,0.3,24.4,31.2,89.3,100,0,11.1
Karimnagar,Ramadugu,06-08-2019,1.8,24.6,31.5,85.9,92.8,1.3,5.9
Karimnagar,Ramadugu,07-08-2019,26.4,23.8,28.1,82.3,96.1,0.9,14.4
Karimnagar,Ramadugu,08-08-2019,17.5,23.6,25.4,92.8,100,0,7.3
Karimnagar,Ramadugu,09-08-2019,3.2,23.9,27,99.6,100,0,7.8
Karimnagar,Ramadugu,10-08-2019,0,24.5,31.3,83.5,100,0,9.4
Karimnagar,Ramadugu,11-08-2019,0,24.8,33.4,70.4,95.4,0,6.1
Karimnagar,Ramadugu,12-08-2019,16.8,23.3,33.5,60.5,100,0,4.9
Karimnagar,Ramadugu,13-08-2019,0,25.8,33,81.3,100,0,3.4
Karimnagar,Ramadugu,14-08-2019,6.7,23.7,28.9,93.8,100,0,3
Karimnagar,Ramadugu,15-08-2019,19.9,23.3,31,90.8,100,0,4.3
Karimnagar,Ramadugu,16-08-2019,0,24.6,34.2,77,100,0,3
Karimnagar,Ramadugu,17-08-2019,0,25.7,34.4,66.5,100,0,8.5
Karimnagar,Ramadugu,18-08-2019,0,25.1,32.1,81.8,100,0,0.1
Karimnagar,Ramadugu,19-08-2019,1.4,23.7,30,99.3,100,0,6
Karimnagar,Ramadugu,20-08-2019,0,25.9,34.7,64.5,100,0,3.8
Karimnagar,Ramadugu,21-08-2019,1.2,25.5,33.2,72.3,100,0,4.5
Karimnagar,Ramadugu,22-08-2019,5,23.4,32.9,87.7,100,0,4.9
Karimnagar,Ramadugu,23-08-2019,5.4,22.7,30.7,94.1,100,0,5.4
Karimnagar,Ramadugu,24-08-2019,1.2,24.5,27.4,93.9,100,0,1.6
Karimnagar,Ramadugu,25-08-2019,0,24.7,32.7,68.5,100,0,4.6
Karimnagar,Ramadugu,26-08-2019,0,24.9,32,75.9,100,0,13.4
Karimnagar,Ramadugu,27-08-2019,0.4,22.7,32.2,73.6,100,0,10.8
Karimnagar,Ramadugu,28-08-2019,0,24.7,34,58,100,0,7.1
Karimnagar,Ramadugu,29-08-2019,0,23.8,33.4,55,100,0,2.2
Karimnagar,Ramadugu,30-08-2019,0,25.9,36.5,54.4,100,0,2.7
Karimnagar,Ramadugu,31-08-2019,11.9,23.5,34.2,66.5,100,0,2.1
Karimnagar,Ramadugu,01-09-2019,2.4,23.1,32.4,87.2,100,0,2.8
Karimnagar,Ramadugu,02-09-2019,3.7,23.4,30.2,93.6,100,0,13.2
Karimnagar,Ramadugu,03-09-2019,5.2,23.2,27.7,96.3,100,0,8.4
Karimnagar,Ramadugu,04-09-2019,0.5,24.2,29,97.4,100,0,6.6
Karimnagar,Ramadugu,05-09-2019,0,24.3,29.3,95.8,100,0,7.9
Karimnagar,Ramadugu,06-09-2019,1.3,24.2,34.3,84.2,100,0,7.8
Karimnagar,Ramadugu,07-09-2019,2,23.8,28.6,95.2,100,0,10.2
Karimnagar,Ramadugu,08-09-2019,0.7,24.6,30.8,91.2,100,0,6.9
Karimnagar,Ramadugu,09-09-2019,4.7,23.7,30.4,92.4,100,0,5.7
Karimnagar,Choppadandi,01-07-2019,45.4,24.1,29.8,66.6,98,0.6,12.7
Karimnagar,Choppadandi,02-07-2019,0.8,25.1,31.1,67.6,91.8,0.2,10.8
Karimnagar,Choppadandi,03-07-2019,4.3,24.2,30.9,72,96.5,0.7,15
Karimnagar,Choppadandi,04-07-2019,3.2,25.8,31,68.4,90.6,0,17.4
Karimnagar,Choppadandi,05-07-2019,0,26.9,35.1,54.8,81,0.3,15.1
Karimnagar,Choppadandi,06-07-2019,19,24.2,34.2,51.9,99.5,0,19.2
Karimnagar,Choppadandi,07-07-2019,0.6,26,32.9,58.2,83.9,1,17
Karimnagar,Choppadandi,08-07-2019,6.7,24.7,34.2,57.6,96.1,0,20.9
Karimnagar,Choppadandi,09-07-2019,0.3,25.8,34.1,59.4,89.8,0,18.3
Karimnagar,Choppadandi,10-07-2019,7.8,24.5,33.4,62.3,100,0,14.5
Karimnagar,Choppadandi,11-07-2019,4.1,25.3,34.6,57,95.7,0,13.7
Karimnagar,Choppadandi,12-07-2019,3.5,24.2,33.4,62.1,96.3,0,13.5
Karimnagar,Choppadandi,13-07-2019,0.2,26.1,34.2,59.5,87.6,0.1,7.7
Karimnagar,Choppadandi,14-07-2019,0.1,25.8,34.2,56.6,88.3,0,10.3
Karimnagar,Choppadandi,15-07-2019,0.1,26.4,35.7,51.5,81.8,0,14.6
Karimnagar,Choppadandi,16-07-2019,0,27,35.4,46.8,74.1,0,13.3
Karimnagar,Choppadandi,17-07-2019,0,26.9,36.1,44.6,78.7,0,15.5
Karimnagar,Choppadandi,18-07-2019,0,26.8,37.5,43.8,77.8,0,12.2
Karimnagar,Choppadandi,19-07-2019,0,25.7,37.8,42.4,85.3,0,13.6
Karimnagar,Choppadandi,20-07-2019,15.6,24.1,35.4,50.5,97.1,0,10
Karimnagar,Choppadandi,21-07-2019,3.3,25,34.3,64.4,98,0,10.2
Karimnagar,Choppadandi,22-07-2019,0,26.6,34.7,60.9,93.7,0.1,13.5
Karimnagar,Choppadandi,23-07-2019,0,26.9,36.2,58.9,93.8,0,14.3
Karimnagar,Choppadandi,24-07-2019,0,27.4,36.4,55.7,91.2,0,9
Karimnagar,Choppadandi,25-07-2019,0,27.7,35.5,59.3,89.2,0,14.2
Karimnagar,Choppadandi,26-07-2019,23.9,24.5,35,57.6,97.7,0.6,15.2
Karimnagar,Choppadandi,27-07-2019,29.8,24,27.5,87.6,97.9,0.3,12.2
Karimnagar,Choppadandi,28-07-2019,13.6,24.2,29.2,79.4,96.6,0.2,16.7
Karimnagar,Choppadandi,29-07-2019,17.7,23.8,27.9,83.3,97.7,0.7,12.1
Karimnagar,Choppadandi,30-07-2019,35.3,23.5,25.1,92.7,97.1,4.2,13.1
Karimnagar,Choppadandi,31-07-2019,1.4,24.7,28.3,81.8,96,0,14.1
Karimnagar,Choppadandi,01-08-2019,0,25.4,32,67.9,93.1,0.4,18.1
Karimnagar,Choppadandi,02-08-2019,38.2,23.7,29.5,76.3,97.7,0.1,15.1
Karimnagar,Choppadandi,03-08-2019,31.8,24.4,25.1,91,98.6,3,14.1
Karimnagar,Choppadandi,04-08-2019,13.4,22.4,27.3,86.7,99.6,1.3,15.5
Karimnagar,Choppadandi,05-08-2019,0.3,25.2,32,64.2,94.9,5.9,15.5
Karimnagar,Choppadandi,06-08-2019,7.6,24.8,32.2,64.3,96.8,0.8,13.1
Karimnagar,Choppadandi,07-08-2019,32.6,24,28.4,84,98.1,1.2,12.7
Karimnagar,Choppadandi,08-08-2019,21.2,24.1,26,90.9,98.7,0.7,9.9
Karimnagar,Choppadandi,09-08-2019,2.1,25,28,87.9,95.4,1.6,11.6
Karimnagar,Choppadandi,10-08-2019,0,25.3,32.6,74.1,94,0.3,18.9
Karimnagar,Choppadandi,11-08-2019,0,26,33.7,65,91.4,0,12.9
Karimnagar,Choppadandi,12-08-2019,17.6,24,33.1,64.2,96.5,0,11.7
Karimnagar,Choppadandi,13-08-2019,0.2,26.4,32.7,71.9,93.2,0,13.5
Karimnagar,Choppadandi,14-08-2019,0.2,24.4,28.8,81.5,97.1,0,4.7
Karimnagar,Choppadandi,15-08-2019,5.1,24.2,30.8,78.3,96.7,0,8.1
Karimnagar,Choppadandi,16-08-2019,0.2,25.9,33.1,69,93.2,0,8.8
Karimnagar,Choppadandi,17-08-2019,0,26.4,33.1,66.8,95.6,0,9.4
Karimnagar,Choppadandi,18-08-2019,0,25.9,31.7,75.7,96.6,0,7.7
Karimnagar,Choppadandi,19-08-2019,3.5,24.7,28.5,90.9,98.9,0,5.7
Karimnagar,Choppadandi,20-08-2019,0,26.1,33.5,73.9,96.3,0,9
Karimnagar,Choppadandi,21-08-2019,0,25.9,32.3,77.2,95.1,0,9
Karimnagar,Choppadandi,22-08-2019,4,23.9,32,79.8,97.9,0,11.4
Karimnagar,Choppadandi,23-08-2019,14.7,23.3,28.7,88.3,98.5,0,7.7
Karimnagar,Choppadandi,24-08-2019,1.1,24.7,26.9,95.4,98.5,0,7.2
Karimnagar,Choppadandi,25-08-2019,0.4,24.8,32.3,70.6,97.8,0,8.5
Karimnagar,Choppadandi,26-08-2019,0,25.2,31.5,76.4,94.5,0,5
Karimnagar,Choppadandi,27-08-2019,1.4,23.2,32.2,73.1,95.2,0,4.7
Karimnagar,Choppadandi,28-08-2019,0,24.9,33,61.2,97.4,0,12.4
Karimnagar,Choppadandi,29-08-2019,0,24.9,34.9,56.6,97.8,0,8.7
Karimnagar,Choppadandi,30-08-2019,0,26.2,35.3,64,96.3,0,6.6
Karimnagar,Choppadandi,31-08-2019,15.3,23.9,34.9,66.7,98.5,0.2,10.2
Karimnagar,Choppadandi,01-09-2019,12.9,23.5,31.2,85.7,98.2,0,7.8
Karimnagar,Choppadandi,02-09-2019,2.1,23.4,30,87.3,96.4,0.2,14.5
Karimnagar,Choppadandi,03-09-2019,12.2,23.5,27.2,90.5,98,0,6.8
Karimnagar,Choppadandi,04-09-2019,0.8,24.3,29.2,90.2,97.7,0.1,7
Karimnagar,Choppadandi,05-09-2019,0,24.2,29.8,89.6,97.9,0,13.2
Karimnagar,Choppadandi,06-09-2019,1.2,24.1,32.8,81.5,95.5,0.3,9.5
Karimnagar,Choppadandi,07-09-2019,2.6,24.1,28.9,89.7,96.3,0,14.7
Karimnagar,Choppadandi,08-09-2019,0.4,24.7,29.7,88.4,95.8,0,11.4
Karimnagar,Choppadandi,09-09-2019,8.5,24.2,30.7,86.4,99.3,0,11.2
Karimnagar,Karimnagar Rural,01-07-2019,15.5,24.4,30,74,100,0,15.2
Karimnagar,Karimnagar Rural,02-07-2019,0.5,26.1,32.4,83,100,0,9.6
Karimnagar,Karimnagar Rural,03-07-2019,23.1,24.2,31.9,86.3,100,0,14.8
Karimnagar,Karimnagar Rural,04-07-2019,0.9,26.8,31.1,86.1,100,0,15.5
Karimnagar,Karimnagar Rural,05-07-2019,0,27.5,35.7,59.9,96.2,2.2,16.7
Karimnagar,Karimnagar Rural,06-07-2019,4.2,26,34.1,59.5,99.6,0,15.7
Karimnagar,Karimnagar Rural,07-07-2019,0.4,27.2,32.9,67.9,93.1,2.9,20.2
Karimnagar,Karimnagar Rural,08-07-2019,10.3,24.4,34.1,61.8,100,0,19.4
Karimnagar,Karimnagar Rural,09-07-2019,9.8,24.8,34.4,75.1,100,0,21.7
Karimnagar,Karimnagar Rural,10-07-2019,1.3,24.6,34.4,69.1,100,0,15.3
Karimnagar,Karimnagar Rural,11-07-2019,4.3,25.8,36.5,59.9,98.8,0,18.6
Karimnagar,Karimnagar Rural,12-07-2019,0.4,25.2,33.8,78.4,98.6,0.1,14.6
Karimnagar,Karimnagar Rural,13-07-2019,0,27.3,34.9,66,93.8,0,11.7
Karimnagar,Karimnagar Rural,14-07-2019,0,27.3,35.9,57.6,93,0,13.6
Karimnagar,Karimnagar Rural,15-07-2019,0,27.2,36.1,55,87.4,0,16
Karimnagar,Karimnagar Rural,16-07-2019,0,27.6,36.9,45.1,82.3,0,12.1
Karimnagar,Karimnagar Rural,17-07-2019,0,27.3,37.8,40.8,81.8,0,14.7
Karimnagar,Karimnagar Rural,18-07-2019,0,27.6,37.9,38.6,77.8,0,9.7
Karimnagar,Karimnagar Rural,19-07-2019,0,26.7,37.9,41.8,92.2,0,15.3
Karimnagar,Karimnagar Rural,20-07-2019,86.9,24.5,37.4,44.4,99.6,0,17.5
Karimnagar,Karimnagar Rural,21-07-2019,4.7,25.5,33.5,85.7,100,0,9.6
Karimnagar,Karimnagar Rural,22-07-2019,0,26.4,35.8,67.6,98.8,0,13.3
Karimnagar,Karimnagar Rural,23-07-2019,0,26.4,35.8,65.1,98.8,0,11.7
Karimnagar,Karimnagar Rural,24-07-2019,0,26.9,36.1,61.8,98.5,0,10.2
Karimnagar,Karimnagar Rural,25-07-2019,0,27.6,35.2,61.1,94.7,0,14.4
Karimnagar,Karimnagar Rural,26-07-2019,35.3,24.4,35,61.5,100,1.7,14.8
Karimnagar,Karimnagar Rural,27-07-2019,17.4,23.9,28.9,87.8,99.9,0,17.3
Karimnagar,Karimnagar Rural,28-07-2019,12.5,23.9,29.8,78,100,0,16.4
Karimnagar,Karimnagar Rural,29-07-2019,35.6,23.9,27.7,84.4,99.9,0,14.2
Karimnagar,Karimnagar Rural,30-07-2019,32.2,23.7,26,90.7,98.4,0.9,13.7
Karimnagar,Karimnagar Rural,31-07-2019,0.3,24.4,27.8,92.5,100,0,17.4
Karimnagar,Karimnagar Rural,01-08-2019,0,25.3,33,77.4,100,2.8,16.3
Karimnagar,Karimnagar Rural,02-08-2019,46.8,23.8,29.9,73.9,100,1.5,15.6
Karimnagar,Karimnagar Rural,03-08-2019,25.4,24.5,26.1,91.6,99.7,6,19.5
Karimnagar,Karimnagar Rural,04-08-2019,10.2,24,27.7,85.9,98.1,4.7,14.9
Karimnagar,Karimnagar Rural,05-08-2019,0,25.1,32.1,80.2,96.3,5.9,17
Karimnagar,Karimnagar Rural,06-08-2019,11.7,24.6,31.3,71,99.6,3.4,13.1
Karimnagar,Karimnagar Rural,07-08-2019,23,24.1,29.1,87.6,99.7,4,15.5
Karimnagar,Karimnagar Rural,08-08-2019,28.3,24.4,27,92.7,100,3.8,12.7
Karimnagar,Karimnagar Rural,09-08-2019,0,24.6,29.8,86.1,98.9,0,12.3
Karimnagar,Karimnagar Rural,10-08-2019,0,25.3,32.7,65.9,98.8,0,15.5
Karimnagar,Karimnagar Rural,11-08-2019,0,25.5,33.5,63.6,88.4,0,14.4
Karimnagar,Karimnagar Rural,12-08-2019,14.3,24.4,33.4,60.7,100,0,11.9
Karimnagar,Karimnagar Rural,13-08-2019,0,26.8,32.9,88.1,99.4,0,14.4
Karimnagar,Karimnagar Rural,14-08-2019,0,25.3,30.3,78,100,0,11.4
Karimnagar,Karimnagar Rural,15-08-2019,4,24.1,30.6,79.4,99.6,0,11.9
Karimnagar,Karimnagar Rural,16-08-2019,0,25.6,33.7,74.4,99.5,0,10.6
Karimnagar,Karimnagar Rural,17-08-2019,0,27,34.9,67.7,98.9,0,12.7
Karimnagar,Karimnagar Rural,18-08-2019,0,27.1,32.7,78,99.6,0,12.2
Karimnagar,Karimnagar Rural,19-08-2019,6.9,24.6,29,90,100,0,3.2
Karimnagar,Karimnagar Rural,20-08-2019,0,26.9,35.2,65.7,98.8,0,7.2
Karimnagar,Karimnagar Rural,21-08-2019,1.4,25.7,33.4,71,98.8,0,10.8
Karimnagar,Karimnagar Rural,22-08-2019,0.4,24.3,32.9,76.2,98.8,0,12.5
Karimnagar,Karimnagar Rural,23-08-2019,8.9,23.8,31.8,82.8,100,0,12.6
Karimnagar,Karimnagar Rural,24-08-2019,0.3,25.3,29.1,86.4,98.7,0,9.3
Karimnagar,Karimnagar Rural,25-08-2019,0,25.4,32.6,69.2,98.8,0,11.8
Karimnagar,Karimnagar Rural,26-08-2019,2.1,24.8,34.3,67.4,98.8,0,17.6
Karimnagar,Karimnagar Rural,27-08-2019,0.7,24.6,33.1,66.2,98.6,0,12.1
Karimnagar,Karimnagar Rural,28-08-2019,0,26.1,34.5,59.1,98.8,0,12.8
Karimnagar,Karimnagar Rural,29-08-2019,0,25.5,35.2,57,98.8,0,14.1
Karimnagar,Karimnagar Rural,30-08-2019,0,27,35.7,63.4,98.6,0,12.2
Karimnagar,Karimnagar Rural,31-08-2019,48.3,24.2,34.6,72.8,100,0,13.4
Karimnagar,Karimnagar Rural,01-09-2019,2.2,24.5,31.5,84.4,99.4,0,13.1
Karimnagar,Karimnagar Rural,02-09-2019,1,22.9,31.6,82,97.6,0,18.1
Karimnagar,Karimnagar Rural,03-09-2019,7.7,24,29.1,87.5,100,0,14.9
Karimnagar,Karimnagar Rural,04-09-2019,1.2,24.5,29.8,83,97.8,2.2,12.8
Karimnagar,Karimnagar Rural,05-09-2019,2.4,24.3,30.5,85.5,98.7,0,12.7
Karimnagar,Karimnagar Rural,06-09-2019,0,25.1,33,78.5,98.8,0,14.5
Karimnagar,Karimnagar Rural,07-09-2019,0.4,24.8,29.8,79.7,92.5,0,14.9
Karimnagar,Karimnagar Rural,08-09-2019,0.3,25.5,30.1,78.9,94.2,0,13.7
Karimnagar,Karimnagar Rural,09-09-2019,19.2,24.6,32.2,73.5,99,0,17.8
Karimnagar,Kothapalle,01-07-2019,39.8,23.9,29,73.1,99.9,0,8.1
Karimnagar,Kothapalle,02-07-2019,0.3,25.4,31,74,91.9,0,6.8
Karimnagar,Kothapalle,03-07-2019,43.5,23.9,30.9,67.3,99.9,0.1,13.3
Karimnagar,Kothapalle,04-07-2019,0.3,26.3,30.7,74.7,93,0,11.5
Karimnagar,Kothapalle,05-07-2019,0,26.8,34.2,57.1,85.1,0.4,7.6
Karimnagar,Kothapalle,06-07-2019,1,26,33.4,60.2,93.3,0,18.4
Karimnagar,Kothapalle,07-07-2019,0.3,26.7,32.1,57.3,77.3,0,15.3
