District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
Nizamabad,Bodhan,11-04-2019,0,23.6,41.6,17.8,56,0,10.5
Nizamabad,Bodhan,12-04-2019,0,27.5,41.1,18.9,46.9,0,7.8
Nizamabad,Bodhan,13-04-2019,0,24.2,41.4,18.5,58.3,0,13.7
Nizamabad,Bodhan,14-04-2019,0,25.2,41.8,18.2,47.2,0,9.7
Nizamabad,Bodhan,15-04-2019,0,27.4,41.7,19,42.3,0,10.4
Nizamabad,Bodhan,16-04-2019,2.3,23.5,42,20,72.8,0,24.1
Nizamabad,Bodhan,17-04-2019,0,24.2,39.6,26.5,70.1,0,14.6
Nizamabad,Bodhan,18-04-2019,0,24.1,39.1,27.9,56.2,0,16
Nizamabad,Bodhan,19-04-2019,0,25.5,39.1,24.2,67.9,0,15.1
Nizamabad,Bodhan,20-04-2019,0,24.8,39.2,21.3,65.5,0,13.7
Nizamabad,Bodhan,21-04-2019,0,26.4,40.7,19.5,64.2,0,13.1
Nizamabad,Bodhan,22-04-2019,0,25.3,41.2,18.4,64.5,0,16
Nizamabad,Bodhan,23-04-2019,0.3,23.6,38.7,29.3,70.8,0,19.4
Nizamabad,Bodhan,24-04-2019,0,25.9,40.9,16.8,59.5,0,12.9
Nizamabad,Bodhan,25-04-2019,0,25.2,40.9,14.1,52.1,0,13
Nizamabad,Bodhan,26-04-2019,0,26.2,42.8,18.2,43.8,0,11.5
Nizamabad,Bodhan,27-04-2019,0,30.8,43.8,20.3,42.1,0,9.8
Nizamabad,Bodhan,28-04-2019,0,29.3,42.6,21.6,44.5,0,12.7
Nizamabad,Bodhan,29-04-2019,0,29.5,44.4,17.8,48.7,0,9.9
Nizamabad,Bodhan,30-04-2019,0,28.9,43.9,21,49.6,0,9.7
Nizamabad,Bodhan,01-05-2019,0,27.9,43.6,18.9,44.7,0,11.4
Nizamabad,Bodhan,02-05-2019,0,27.3,42.1,18.2,36.5,0,15.5
Nizamabad,Bodhan,03-05-2019,0,25.5,42,19.9,37.4,0,16.4
Nizamabad,Bodhan,04-05-2019,0,24,40.4,17.3,39.2,0,19.7
Nizamabad,Bodhan,05-05-2019,0,25.5,40.8,18.9,38,0,13
Nizamabad,Bodhan,06-05-2019,0,25.9,41,15.3,36.3,0,15.4
Nizamabad,Bodhan,07-05-2019,0,26.7,41.9,18.5,31.4,0,15.3
Nizamabad,Bodhan,08-05-2019,0,28.6,43.4,15.3,31.5,0,10.5
Nizamabad,Bodhan,09-05-2019,0,29.1,42.5,16.9,36.5,0,21.6
Nizamabad,Bodhan,10-05-2019,0,29.6,42.5,19.5,38.1,0,16.5
Nizamabad,Bodhan,11-05-2019,0,27.6,42.8,21.3,41.3,0,16.4
Nizamabad,Bodhan,12-05-2019,0,29.3,42.5,22.5,51.1,0,15.4
Nizamabad,Bodhan,13-05-2019,0,27.2,42.7,19.3,46.8,0,13.9
Nizamabad,Bodhan,14-05-2019,0,29.5,43,19.7,48.3,0,14.9
Nizamabad,Bodhan,15-05-2019,0,29.4,41.7,18.4,41.1,0,14.9
Nizamabad,Bodhan,16-05-2019,0,27.7,42.2,19.9,46.5,0,20.6
Nizamabad,Bodhan,17-05-2019,0,26.7,42.5,19.9,35,0,15.9
Nizamabad,Bodhan,18-05-2019,0,28.2,42.8,18.1,36,0,14.2
Nizamabad,Bodhan,19-05-2019,0,27.5,41.9,11.2,29.3,0,14.7
Nizamabad,Bodhan,20-05-2019,0,28,42.2,9.2,30.2,0,16.5
Nizamabad,Bodhan,21-05-2019,0,29.7,42.4,10.5,35.5,0,9.8
Nizamabad,Bodhan,22-05-2019,9,27.4,42.8,12.4,58.6,0,27
Nizamabad,Bodhan,23-05-2019,0,30.5,43.3,13.7,39.3,0,13.3
Nizamabad,Bodhan,24-05-2019,2.8,27.5,43.3,15.6,59.1,0,23.2
Nizamabad,Bodhan,25-05-2019,0,29.8,42.3,15,42,0,14.1
Nizamabad,Bodhan,26-05-2019,0,28.3,41.7,13.7,30.8,0,20
Nizamabad,Bodhan,27-05-2019,0,31.1,43.1,12.4,26.3,0,14
Nizamabad,Bodhan,28-05-2019,0,29.8,43.6,11.3,27.9,0,16
Nizamabad,Bodhan,29-05-2019,0,29.1,43.2,8.7,24.6,0,14.5
Nizamabad,Bodhan,30-05-2019,0,30.5,44.6,7.5,56.3,0,15
Nizamabad,Bodhan,31-05-2019,0,31.8,41.5,21.3,44.1,0.7,19
Nizamabad,Dharpalle,01-04-2019,0,27,40.2,19.8,39.8,0,15
Nizamabad,Dharpalle,02-04-2019,0,24.3,40.5,13.8,65.3,0,14.1
Nizamabad,Dharpalle,03-04-2019,0,25.7,40.6,17.8,64,1.5,9.8
Nizamabad,Dharpalle,04-04-2019,0,25.5,38.9,28.8,65.3,0,11.4
Nizamabad,Dharpalle,05-04-2019,3,23.5,39.5,23,68.9,0,23.4
Nizamabad,Dharpalle,06-04-2019,0,23.8,37.6,26.5,54.9,0,12.3
Nizamabad,Dharpalle,07-04-2019,0,25.2,39.4,19.3,70.9,0,10.7
Nizamabad,Dharpalle,08-04-2019,0,24.2,39.4,18.2,55.1,0,15
Nizamabad,Dharpalle,09-04-2019,0,25.6,40.2,17.3,70.2,0,13
Nizamabad,Dharpalle,10-04-2019,0,25.9,40.3,15.7,60.8,0,9.6
Nizamabad,Dharpalle,11-04-2019,0,26.4,40.4,15.8,74.8,0,8.7
Nizamabad,Dharpalle,12-04-2019,0,27.7,40.9,11.1,64.8,0,12.7
Nizamabad,Dharpalle,13-04-2019,0,24.6,40.7,19.9,53.5,0,13.1
Nizamabad,Dharpalle,14-04-2019,0,26.8,40.2,18.4,52.3,0,10.8
Nizamabad,Dharpalle,15-04-2019,0,27.5,40.6,19.2,49.8,0,12.7
Nizamabad,Dharpalle,16-04-2019,0,25.1,40.2,18.1,57.6,0,14.4
Nizamabad,Dharpalle,17-04-2019,0,26,39.3,18.4,47.6,0,7.5
Nizamabad,Dharpalle,18-04-2019,0,26.3,37.9,27.3,55.8,0.4,13.9
Nizamabad,Dharpalle,19-04-2019,0,25.4,38.5,26.7,67.2,0,11.8
Nizamabad,Dharpalle,20-04-2019,0,24.5,39.5,25.9,63.7,0,10.8
Nizamabad,Dharpalle,21-04-2019,0,26.3,40.8,24,66.2,1.5,11.6
Nizamabad,Dharpalle,22-04-2019,0,26.7,40,13.6,72.7,2.4,11
Nizamabad,Dharpalle,23-04-2019,0,25.2,39.3,28.5,61.8,0,10.7
Nizamabad,Dharpalle,24-04-2019,0,26.9,40.4,18.9,55.3,0,11
Nizamabad,Dharpalle,25-04-2019,0,27.8,41.2,16.9,49.9,0,7.7
Nizamabad,Dharpalle,26-04-2019,0,27.8,42.2,16.6,46.6,0,10.9
Nizamabad,Dharpalle,27-04-2019,0,29.9,43.2,16.4,42.5,0,9.9
Nizamabad,Dharpalle,28-04-2019,0,31.3,42.8,18.1,44,0,8.4
Nizamabad,Dharpalle,29-04-2019,0,29.2,42.7,19.4,56,0,9.8
Nizamabad,Dharpalle,30-04-2019,0,29.4,44.5,17,46.3,0,8.2
Nizamabad,Dharpalle,01-05-2019,0,30.2,42.6,14.5,47.4,0,11
Nizamabad,Dharpalle,02-05-2019,0,28.4,42,14.6,33.5,0,14.6
Nizamabad,Dharpalle,03-05-2019,0,28.2,41.9,13.4,26.7,0,19.3
Nizamabad,Dharpalle,04-05-2019,0,26.3,40,15.4,38.2,0,14.9
Nizamabad,Dharpalle,05-05-2019,0,28.6,40.1,16.8,32.6,0,14.5
Nizamabad,Dharpalle,06-05-2019,0,27.9,40.4,12.8,28.5,0,21
Nizamabad,Dharpalle,07-05-2019,0,27.5,41.6,13.4,30,0,16.4
Nizamabad,Dharpalle,08-05-2019,0,30.8,42.6,13.1,26.1,0,15.1
Nizamabad,Dharpalle,09-05-2019,0,29.3,41.7,14.7,33.6,0,16.7
Nizamabad,Dharpalle,10-05-2019,0,30,41.2,15.8,35,0,16.2
Nizamabad,Dharpalle,11-05-2019,0,30.3,42.5,16,33.8,0,19
Nizamabad,Dharpalle,12-05-2019,0,28.6,41.6,22.8,51.6,0.9,17.9
Nizamabad,Dharpalle,13-05-2019,0,28,42.2,16.9,47.5,0,13.2
Nizamabad,Dharpalle,14-05-2019,0,29.1,42.1,17.5,50.3,0,9.6
Nizamabad,Dharpalle,15-05-2019,0,29.6,41.3,18.4,43.7,0,13
Nizamabad,Dharpalle,16-05-2019,0,28.7,42.4,14.4,60,0,8.2
Nizamabad,Dharpalle,17-05-2019,0,28.9,41.5,16.5,34.6,0,11.3
Nizamabad,Dharpalle,18-05-2019,0,30.4,41.4,16.7,44.2,0,10.9
Nizamabad,Dharpalle,19-05-2019,0,27.8,42.2,16.1,37.2,0,15.2
Nizamabad,Dharpalle,20-05-2019,0,29.4,43,14.8,50.3,0,15
Nizamabad,Dharpalle,21-05-2019,0,30.4,43.6,16.4,49.8,0,11.4
Nizamabad,Dharpalle,22-05-2019,0,29.7,42.9,22.8,48.4,0,15
Nizamabad,Dharpalle,23-05-2019,0,31.9,42.3,20.7,57.8,0,10.3
Nizamabad,Dharpalle,24-05-2019,2.8,28.1,43.3,21.9,62.7,0,12.9
Nizamabad,Dharpalle,25-05-2019,0,30.3,43.2,23.6,47.8,0,9.3
Nizamabad,Dharpalle,26-05-2019,0,29.3,42.4,19.3,46.2,0,19.2
Nizamabad,Dharpalle,27-05-2019,0,31.4,43.3,19,41.7,0,19.5
Nizamabad,Dharpalle,28-05-2019,0,30.9,43.4,18.1,40.6,0,11.8
Nizamabad,Dharpalle,29-05-2019,0,31.1,44,15.9,28.9,0.1,14.5
Nizamabad,Dharpalle,30-05-2019,0,28.8,43.8,14.1,68.9,0.1,24.4
Nizamabad,Dharpalle,31-05-2019,0,31.2,41.5,26.5,58.8,2.6,17.6
Nizamabad,Dichpalle,01-04-2019,0,28.1,39.9,18.1,35.3,0,8.2
Nizamabad,Dichpalle,02-04-2019,0,23.8,39.4,13.2,56.3,0,9.3
Nizamabad,Dichpalle,03-04-2019,0,24.5,40.1,12,55.3,0,10.4
Nizamabad,Dichpalle,04-04-2019,0,24.5,38.6,24.9,56.1,0.4,9.5
Nizamabad,Dichpalle,05-04-2019,2.8,21.9,38.5,20.2,61.4,0,15.3
Nizamabad,Dichpalle,06-04-2019,0,24.4,37.5,25.5,51.8,0,15.2
Nizamabad,Dichpalle,07-04-2019,0,25.8,39.2,17.9,53.9,0,11.4
Nizamabad,Dichpalle,08-04-2019,0,23.5,39.2,18.3,52.5,0,9.7
Nizamabad,Dichpalle,09-04-2019,0,26.2,39.6,16.6,54.4,0,10.1
Nizamabad,Dichpalle,10-04-2019,0,25.9,40.3,13.5,52.8,0,11.7
Nizamabad,Dichpalle,11-04-2019,0,26.3,40.1,15.8,55.9,0,10.8
Nizamabad,Dichpalle,12-04-2019,0,27.4,40.9,10.8,52.3,0,11.8
Nizamabad,Dichpalle,13-04-2019,0,24.4,40.1,18.5,52.1,0,14.9
Nizamabad,Dichpalle,14-04-2019,0,28,39.2,17.8,45.3,0,13.6
Nizamabad,Dichpalle,15-04-2019,0,28.3,40.8,17.2,42.6,0,17.1
Nizamabad,Dichpalle,16-04-2019,0,24.3,40.1,17.1,55.2,0,9.7
Nizamabad,Dichpalle,17-04-2019,0,24.9,38.6,18.4,48.5,0,14.8
Nizamabad,Dichpalle,18-04-2019,0,25.4,36.8,26.7,54,0,10.8
Nizamabad,Dichpalle,19-04-2019,0,24.8,37.9,24.9,56.5,0,15.6
Nizamabad,Dichpalle,20-04-2019,0,24.1,39.3,21.1,55.2,0,12.7
Nizamabad,Dichpalle,21-04-2019,0,26,40.2,18.1,56.1,0.1,13.2
Nizamabad,Dichpalle,22-04-2019,0,26.6,39.8,13.9,56.1,0,12.1
Nizamabad,Dichpalle,23-04-2019,0,25.5,38.2,25.3,53.3,0,17.4
Nizamabad,Dichpalle,24-04-2019,0,28.1,39.4,18.2,50,0,14.4
Nizamabad,Dichpalle,25-04-2019,0,27.7,40.1,18.2,45.5,0,14.9
Nizamabad,Dichpalle,26-04-2019,0,28.3,41.5,15.9,43.2,0,12.1
Nizamabad,Dichpalle,27-04-2019,0,30.8,42.5,16.1,36.4,0,10.1
Nizamabad,Dichpalle,28-04-2019,0,30.5,42.7,22.7,56.5,0,10.9
Nizamabad,Dichpalle,29-04-2019,0,28.9,42.7,25.2,56.5,0,12.1
Nizamabad,Dichpalle,30-04-2019,0,28.6,42.9,15.9,45.2,0,11.7
Nizamabad,Dichpalle,01-05-2019,0,28.4,42,21.1,56.5,0,9.6
Nizamabad,Dichpalle,02-05-2019,0,27.8,41.1,9.6,56.5,0,13.3
Nizamabad,Dichpalle,03-05-2019,0,26.8,41.4,9.6,25.2,0.1,13.2
Nizamabad,Dichpalle,04-05-2019,0,25.6,39.8,9.5,30.7,0,14.5
Nizamabad,Dichpalle,05-05-2019,0,27.8,40.2,9.6,25.3,0,10.5
Nizamabad,Dichpalle,06-05-2019,0,26.6,40.2,5.9,28.2,0,13.5
Nizamabad,Dichpalle,07-05-2019,0,26.1,40.9,6.6,30.1,0,14.5
Nizamabad,Dichpalle,08-05-2019,0,29.1,42.7,5.9,23.4,0,11.1
Nizamabad,Dichpalle,09-05-2019,0,27.8,41,7.8,29.1,0,12.7
Nizamabad,Dichpalle,10-05-2019,0,29.3,40.7,9,16.8,0,14.8
Nizamabad,Dichpalle,11-05-2019,0,29.5,42.9,8.5,38.9,0,12
Nizamabad,Dichpalle,12-05-2019,0,27.6,42,19.2,48.1,0,15
Nizamabad,Dichpalle,13-05-2019,0,27.3,44.1,14.3,47.4,0,10.9
Nizamabad,Dichpalle,14-05-2019,0,29.9,43.7,14.3,46.9,0,16
Nizamabad,Dichpalle,15-05-2019,0,28.8,41.7,15.8,46.5,0,13.3
Nizamabad,Dichpalle,16-05-2019,0,29.3,42.1,14.2,54.7,0,13.9
Nizamabad,Dichpalle,17-05-2019,0,27.3,42,13.1,33.9,0,11.7
Nizamabad,Dichpalle,18-05-2019,0,29.9,41.7,14.3,46.5,0,11.5
Nizamabad,Dichpalle,19-05-2019,0,27.3,43.8,14.3,41.1,0,13.6
Nizamabad,Dichpalle,20-05-2019,0,28.6,43.8,13.1,43.4,0,15.1
Nizamabad,Dichpalle,21-05-2019,0,29.8,44.1,14.2,46.8,0,9.5
Nizamabad,Dichpalle,22-05-2019,0,29.3,44.3,22.6,47.9,0.3,12.4
Nizamabad,Dichpalle,23-05-2019,0,32.1,44.1,18.1,55,0,10.1
Nizamabad,Dichpalle,24-05-2019,2.8,29.9,44.2,17.8,54.6,1.9,12.1
Nizamabad,Dichpalle,25-05-2019,0,31.4,44.5,14.5,40.7,0,12.1
Nizamabad,Dichpalle,26-05-2019,0,29.1,44.2,15.6,34.6,0,14.5
Nizamabad,Dichpalle,27-05-2019,0,29.9,43.4,15,48.1,0,14.5
Nizamabad,Dichpalle,28-05-2019,0,32.1,44.8,15.4,39.4,0,11.8
Nizamabad,Dichpalle,29-05-2019,0,29.7,44.7,14.3,31.7,0,12.6
Nizamabad,Dichpalle,30-05-2019,0,29.7,44.5,14.3,64.1,0,13.2
Nizamabad,Dichpalle,31-05-2019,0,31.1,41.3,26.7,55.3,0.8,16.2
Nizamabad,Dichpalle,01-04-2019,0,23.9,42.2,16.9,54.2,0,15
Nizamabad,Dichpalle,02-04-2019,0,23.9,40.9,12.8,70.1,0,14.1
Nizamabad,Dichpalle,03-04-2019,0,25.3,39.7,16.7,61.7,1.5,9.8
Nizamabad,Dichpalle,04-04-2019,0,23.9,38.3,23.4,64.7,0,11.4
Nizamabad,Dichpalle,05-04-2019,1.8,23.9,40,23.3,69.4,0,23.4
Nizamabad,Dichpalle,06-04-2019,0,23.9,39.6,23.3,61.7,0,12.3
Nizamabad,Dichpalle,07-04-2019,0,26.5,41.6,16,69.5,0,10.7
Nizamabad,Dichpalle,08-04-2019,0,23.6,39.4,16.8,56.7,0,15
Nizamabad,Dichpalle,09-04-2019,0,23.9,39.2,15.8,69.5,0,13
Nizamabad,Dichpalle,10-04-2019,0,23.9,42.5,14.7,65.2,0,9.6
Nizamabad,Dichpalle,11-04-2019,0,26.1,41.4,14.3,71.9,0,8.7
Nizamabad,Dichpalle,12-04-2019,0,26.5,42.2,12.6,62.3,0,12.7
Nizamabad,Dichpalle,13-04-2019,0,23.9,41.7,17.7,61.5,0,13.1
Nizamabad,Dichpalle,14-04-2019,0,26.5,39.6,16.1,55.7,0,10.8
Nizamabad,Dichpalle,15-04-2019,0,27.5,41.9,16.5,49.5,0,12.7
Nizamabad,Dichpalle,16-04-2019,0,24.9,42.4,16.4,61.7,0,9.7
Nizamabad,Dichpalle,17-04-2019,0,24.8,42,15.6,54.3,0,7.5
Nizamabad,Dichpalle,18-04-2019,0,26.4,39.3,25.8,62,0.4,13.9
Nizamabad,Dichpalle,19-04-2019,0,24.9,39.3,24.1,69.5,0,11.8
Nizamabad,Dichpalle,20-04-2019,0,24,39.3,24.2,63.4,0,10.8
Nizamabad,Dichpalle,21-04-2019,0,27.2,41.8,21.5,63,1.5,11.6
Nizamabad,Dichpalle,22-04-2019,0,27.5,39.9,14.2,69.9,2.4,11
Nizamabad,Dichpalle,23-04-2019,0,27.9,40,26.3,58.8,0,10.7
Nizamabad,Dichpalle,24-04-2019,0,27.6,40.4,21.5,56.5,0,11
Nizamabad,Dichpalle,25-04-2019,0,33.3,40.8,12.4,56.5,0,7.7
Nizamabad,Dichpalle,26-04-2019,0,37.2,42.7,11.1,56.5,0,10.9
Nizamabad,Dichpalle,27-04-2019,0,30.8,45.5,15.8,56.5,0,9.9
Nizamabad,Dichpalle,28-04-2019,0,31.2,42.1,25.2,56.5,0,8.4
Nizamabad,Dichpalle,29-04-2019,0,29.4,42.9,25.2,56.5,0,9.8
Nizamabad,Dichpalle,30-04-2019,0,29.1,43.5,17,46.5,0,8.2
Nizamabad,Dichpalle,01-05-2019,0,29.1,42.3,22.2,56.5,0,11
Nizamabad,Dichpalle,02-05-2019,0,28.9,41.4,9.6,56.5,0,14.6
Nizamabad,Dichpalle,03-05-2019,0,28.8,41.6,9.6,25.2,0.1,13.2
Nizamabad,Dichpalle,04-05-2019,0,27.2,40.2,9.5,30.7,0,14.5
Nizamabad,Dichpalle,05-05-2019,0,28.8,40,9.6,25.3,0,10.5
Nizamabad,Dichpalle,06-05-2019,0,28.4,40.6,5.9,28.2,0,13.5
Nizamabad,Dichpalle,07-05-2019,0,27.9,41.5,6.6,30.1,0,14.5
Nizamabad,Dichpalle,08-05-2019,0,29.5,43.1,5.9,23.4,0,11.1
Nizamabad,Dichpalle,09-05-2019,0,28.2,41.4,7.8,29.1,0,12.7
Nizamabad,Dichpalle,10-05-2019,0,30.3,40.9,9,16.8,0,14.8
Nizamabad,Dichpalle,11-05-2019,0,30.1,43.1,8.5,38.9,0,12
Nizamabad,Dichpalle,12-05-2019,0,28.2,42.2,21.9,50.4,0,15
Nizamabad,Dichpalle,13-05-2019,0,27.5,44.3,14.3,47.4,0,10.9
Nizamabad,Dichpalle,14-05-2019,0,30.1,43.9,14.3,46.9,0,9.6
Nizamabad,Dichpalle,15-05-2019,0,30.1,41.9,15.8,46.5,0,13
Nizamabad,Dichpalle,16-05-2019,0,30.1,42.3,14.2,54.7,0,8.2
Nizamabad,Dichpalle,17-05-2019,0,27.5,42.2,14.2,33.9,0,11.3
Nizamabad,Dichpalle,18-05-2019,0,30.1,41.9,14.3,46.5,0,10.9
Nizamabad,Dichpalle,19-05-2019,0,27.5,44,14.3,41.1,0,15.2
Nizamabad,Dichpalle,20-05-2019,0,29.2,44,14.2,50.3,0,15
Nizamabad,Dichpalle,21-05-2019,0,30.1,44.3,14.2,49.3,0,11.4
Nizamabad,Dichpalle,22-05-2019,0,29.5,44.5,23.6,47.9,0,15
Nizamabad,Dichpalle,23-05-2019,0,32.5,44.3,18.1,55,0,10.3
Nizamabad,Dichpalle,24-05-2019,0,30.1,44.4,17.8,54.6,0,12.9
Nizamabad,Dichpalle,25-05-2019,0,31.5,44.7,17.5,40.7,0,9.3
Nizamabad,Dichpalle,26-05-2019,0,29.1,44.4,15.6,34.6,0,14.5
Nizamabad,Dichpalle,27-05-2019,0,30.1,43.1,19,48.1,0,14.5
Nizamabad,Dichpalle,28-05-2019,0,32.3,45,15.4,39.4,0,11.8
Nizamabad,Dichpalle,29-05-2019,0,30.1,44.9,14.3,31.7,0,12.6
Nizamabad,Dichpalle,30-05-2019,0,29.7,44.7,14.3,66.6,0,13.2
Nizamabad,Dichpalle,31-05-2019,0,31,41.5,26.7,58.8,0.8,16.2
Nizamabad,Indalwai,01-04-2019,0,26,39.9,19.6,41.4,0,9.6
Nizamabad,Indalwai,02-04-2019,0,23,40,14,64.3,0,12
Nizamabad,Indalwai,03-04-2019,0,24.2,40,15.3,61.3,0,7.6
Nizamabad,Indalwai,04-04-2019,0,24.3,38.4,26.9,62.3,0,9.9
Nizamabad,Indalwai,05-04-2019,0,23,37.4,25.9,62,0,8.9
Nizamabad,Indalwai,06-04-2019,0,23.3,38,25.6,54.1,0,15.7
Nizamabad,Indalwai,07-04-2019,0,25.1,38.9,19.6,61.6,0,15.1
Nizamabad,Indalwai,08-04-2019,0,22.9,39.2,17.9,55.9,0,9.3
Nizamabad,Indalwai,09-04-2019,0,25.5,39.1,17.6,60.3,0,15
Nizamabad,Indalwai,10-04-2019,0,25.2,39.8,15.7,57,0,10.5
Nizamabad,Indalwai,11-04-2019,0,25,39.7,14.6,66.3,0,10.8
Nizamabad,Indalwai,12-04-2019,0,26.2,40.4,11.2,55,0,13.3
Nizamabad,Indalwai,13-04-2019,0,23.5,40.3,18,54.1,0,8.8
Nizamabad,Indalwai,14-04-2019,0,25.9,39.4,18.4,53.8,0,8.4
Nizamabad,Indalwai,15-04-2019,0,27.2,40.6,17,46.7,0,12.4
Nizamabad,Indalwai,16-04-2019,0,23.9,40.2,15.7,60,0,14.7
Nizamabad,Indalwai,17-04-2019,0,24.1,39.1,16.4,51.7,0,10.5
Nizamabad,Indalwai,18-04-2019,0,24.6,36.9,27.4,58.7,0,9.6
Nizamabad,Indalwai,19-04-2019,0,24.5,37.9,25.1,63.3,0,7.7
Nizamabad,Indalwai,20-04-2019,0,23.4,39.2,23.9,62.4,0,10.2
Nizamabad,Indalwai,21-04-2019,0,25.6,39.9,20.9,61,1.3,15.1
Nizamabad,Indalwai,22-04-2019,0,26.1,39.7,12.8,64.3,0,12.3
Nizamabad,Indalwai,23-04-2019,0,24.4,37.7,26.3,58.3,0,17.4
Nizamabad,Indalwai,24-04-2019,0,27.2,39.7,17.3,52.1,0,14.4
Nizamabad,Indalwai,25-04-2019,0,27,39.9,17.2,47.1,0,6.5
Nizamabad,Indalwai,26-04-2019,0,28.1,41,14.7,42.2,0,8.1
Nizamabad,Indalwai,27-04-2019,0,29.2,43.4,14.2,41.4,0,9.9
Nizamabad,Indalwai,28-04-2019,0,30.9,43,14.5,37.3,0,10.3
Nizamabad,Indalwai,29-04-2019,0,29.3,42.4,15.1,49.8,0,14.3
Nizamabad,Indalwai,30-04-2019,0,29.2,43.5,14.8,44.3,0,15
Nizamabad,Indalwai,01-05-2019,0,28.9,42,12.5,46.6,0,14.5
Nizamabad,Indalwai,02-05-2019,0,27.5,41.8,11.7,30.6,0,12.3
Nizamabad,Indalwai,03-05-2019,0,25.7,42.2,10.8,30.1,0,15.2
Nizamabad,Indalwai,04-05-2019,0,25.1,40.5,12.3,37.1,0,12.7
Nizamabad,Indalwai,05-05-2019,0,28,40.7,13.1,30.3,0,14
Nizamabad,Indalwai,06-05-2019,0,26,41.2,10.5,31.1,0,13.7
Nizamabad,Indalwai,07-05-2019,0,25.4,42.2,10.3,35,0,11.4
Nizamabad,Indalwai,08-05-2019,0,29.2,42.8,9.9,31.9,0,8.6
Nizamabad,Indalwai,09-05-2019,0,28.4,41.4,11.8,33.1,0,12.3
Nizamabad,Indalwai,10-05-2019,0,29.2,42.2,13.3,33.8,0,14
Nizamabad,Indalwai,11-05-2019,0,27.4,42.2,13.3,38.2,0,12.6
Nizamabad,Indalwai,12-05-2019,0,28.2,41.5,18.8,48.1,0,12.1
Nizamabad,Indalwai,13-05-2019,0,27.7,42.4,13,45.6,0,2.7
Nizamabad,Indalwai,14-05-2019,0,28.6,41.8,14.5,45.4,0,10.8
Nizamabad,Indalwai,15-05-2019,0,27.7,40.7,15.5,44.3,0,9.9
Nizamabad,Indalwai,16-05-2019,0,27.7,42,12,53.8,0,10.7
Nizamabad,Indalwai,17-05-2019,0,26.2,42.4,11.9,34.8,0,9.8
Nizamabad,Indalwai,18-05-2019,0,28.3,41.3,14.3,44.2,0,9.6
Nizamabad,Indalwai,19-05-2019,0,26.1,42.4,13.1,40.5,0,10.4
Nizamabad,Indalwai,20-05-2019,0,28.4,42.4,11.6,52.7,0,9.2
Nizamabad,Indalwai,21-05-2019,0,29.8,42.9,12.9,47.5,0,11.2
Nizamabad,Indalwai,22-05-2019,3.8,28.6,42.9,18.5,50.7,0,16.1
Nizamabad,Indalwai,23-05-2019,0,31.6,42.5,17.2,48.1,0,13.4
Nizamabad,Indalwai,24-05-2019,0,28.2,43.2,18.5,56.8,0,14.7
Nizamabad,Indalwai,25-05-2019,0,30,43.9,14.5,39.9,0,9.7
Nizamabad,Indalwai,26-05-2019,0,29,43.6,15.2,42,0,12.8
Nizamabad,Indalwai,27-05-2019,0,30.2,43.3,14.4,36.4,0,22.3
Nizamabad,Indalwai,28-05-2019,0,29,42.4,16,36,0,12.1
Nizamabad,Indalwai,29-05-2019,0,28.7,44.3,11.5,32.4,0,10
Nizamabad,Indalwai,30-05-2019,0,28.7,44.2,10.8,65.1,0,15.1
Nizamabad,Indalwai,31-05-2019,0,31.3,40.5,25.2,54.1,0,14.3
Nizamabad,Jakranpalle,01-04-2019,0,29.4,40.6,16.4,34.1,0,3.7
Nizamabad,Jakranpalle,02-04-2019,0,24.1,40.6,10.7,62.2,0,3.2
Nizamabad,Jakranpalle,03-04-2019,0,24.9,40.1,17.5,60.1,0,2.2
Nizamabad,Jakranpalle,04-04-2019,0,24.9,39.5,25.2,62.7,0,1.8
Nizamabad,Jakranpalle,05-04-2019,10.5,21.5,37.9,27.5,81.5,0.2,5.4
Nizamabad,Jakranpalle,06-04-2019,0,24.6,37.6,23.8,54.8,0,2
Nizamabad,Jakranpalle,07-04-2019,0,25.7,39.3,20,63.3,0,2.3
Nizamabad,Jakranpalle,08-04-2019,0,24.2,39.2,16.1,60.4,0,2.1
Nizamabad,Jakranpalle,09-04-2019,0,25.6,40.4,16.7,63.7,0,2.3
Nizamabad,Jakranpalle,10-04-2019,0,25.8,40.3,15.9,60.5,0.1,2.3
Nizamabad,Jakranpalle,11-04-2019,0,26.8,39.9,16.7,67.7,0,3
Nizamabad,Jakranpalle,12-04-2019,0,27.5,41.6,13.1,58.6,0,2.9
Nizamabad,Jakranpalle,13-04-2019,0,25,40.6,17.5,51.5,0.1,3.6
Nizamabad,Jakranpalle,14-04-2019,0,26.6,39.9,17.1,50,0,2.4
Nizamabad,Jakranpalle,15-04-2019,0,28.8,41.9,15.9,43.6,0,2.8
Nizamabad,Jakranpalle,16-04-2019,0,25.2,41.1,17.1,59.1,0.1,4.3
Nizamabad,Jakranpalle,17-04-2019,0,24.8,38.3,25.1,56.7,0.1,2.8
Nizamabad,Jakranpalle,18-04-2019,0,26.6,37.3,26.1,51,0.5,3
Nizamabad,Jakranpalle,19-04-2019,0,25.2,38,26.1,68.6,0,10.2
Nizamabad,Jakranpalle,20-04-2019,0,24.7,40.2,21,71.4,0,12.9
Nizamabad,Jakranpalle,21-04-2019,0,26.4,41.6,17,66.9,0,12.4
